date,week,start_time,pair_number,plot,treatment,humidity,cloud_cover,temperature_C,wind_min,wind_max,plant,pollinator,sex_queen_worker,num_total_visits,num_unique_observations,observer,notes,date_entered,keep_remove,original_name_entered,,plant,pollinator
13-Jul-17,week_2,12:30,8,8_10,removal,0.479,0.95,20.7,3.7,5.2,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_02,20-Jul-17,keep,miridae_spp,,,
14-Jul-17,week_2,10:25,2,2_3,control,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_02,21-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,10:10,8,8_20,control,0.345,0.05,23.4,3,3.7,potentilla_gracilis,miridae_spp,NA,1,1,rgd,miridae_sp_03,19-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,15:05,7,7_6,removal,0.323,1,23.5,0.8,1.2,potentilla_gracilis,miridae_spp,NA,1,1,rgd,miridae_sp_03,19-Jul-17,keep,miridae_spp,,,
11-Jul-17,week_2,13:40,3,3_13,removal,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,miridae_spp,NA,1,1,rgd,miridae_sp_03,20-Jul-17,keep,miridae_spp,,,
14-Jul-17,week_2,9:35,7,7_6,removal,0.508,0.4,21.5,2.2,2.8,potentilla_gracilis,miridae_spp,NA,1,1,rgd,miridae_sp_03,21-Jul-17,keep,miridae_spp,,,
11-Jul-17,week_2,15:10,2,2_3,control,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,miridae_spp,NA,2,2,jab,miridae_sp_04,19-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,14:05,2,2_4,removal,0.26,0.6,25.2,6,8.6,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_04,19-Jul-17,keep,miridae_spp,,,
11-Jul-17,week_2,14:00,6,6_8,removal,0.383,0.65,22.9,6,9.1,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_04,19-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,10:10,8,8_10,removal,0.345,0.05,23.4,3,3.7,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_04,19-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,15:25,4,4_18,removal,0.324,0.9,24.6,2.5,3.7,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_04,20-Jul-17,keep,miridae_spp,,,
14-Jul-17,week_2,8:35,1,1_1,control,0.732,0.1,14,0.8,1.3,potentilla_gracilis,miridae_spp,NA,1,1,rgd,miridae_sp_04,21-Jul-17,keep,miridae_spp,,,
14-Jul-17,week_2,10:25,2,2_4,removal,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,miridae_spp,NA,2,2,rgd,miridae_sp_04,21-Jul-17,keep,miridae_spp,,,
14-Jul-17,week_2,8:55,5,5_17,removal,0.601,0.1,19.3,1,1.9,ligusticum_porteri,miridae_spp,NA,1,1,rgd,miridae_sp_04,21-Jul-17,keep,miridae_spp,,,
13-Jul-17,week_2,10:15,10,10_11,removal,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,miridae_spp,NA,1,1,jab,miridae_sp_06,20-Jul-17,keep,miridae_spp,,,
10-Jul-17,week_2,10:35,1,1_1,control,0.55,0.07,25.2,0.9,2.5,potentilla_gracilis,mordellidae_sp_01,NA,1,1,jab,NA,19-Jul-17,keep,mordellidae_sp_01,,,
10-Jul-17,week_2,9:20,3,3_12,control,0.6,0.05,20.5,0.9,1.6,helianthella_quinquenervis,mordellidae_sp_01,NA,1,1,rgd,NA,19-Jul-17,keep,mordellidae_sp_01,,,
12-Jul-17,week_2,11:30,1,1_1,control,0.68,1,16,0,0,helianthella_quinquenervis,mordellidae_sp_01,NA,1,1,rgd,NA,20-Jul-17,keep,mordellidae_sp_01,,,
11-Jul-17,week_2,14:45,10,10_5,control,0.36,0.7,23,3.5,8,helianthella_quinquenervis,mordellidae_sp_01,NA,1,1,rgd,NA,20-Jul-17,keep,mordellidae_sp_01,,,
13-Jul-17,week_2,11:00,2,2_3,control,0.446,0.45,23.4,1.3,1.6,helianthella_quinquenervis,mordellidae_sp_01,NA,1,1,rgd,NA,20-Jul-17,keep,mordellidae_sp_01,,,
12-Jul-17,week_2,10:50,4,4_16,control,0.695,0.9,18.1,1.4,3.1,helianthella_quinquenervis,mordellidae_sp_01,NA,1,1,rgd,NA,20-Jul-17,keep,mordellidae_sp_01,,,
10-Jul-17,week_2,14:45,5,5_17,removal,0.45,0.9,23,1.6,3.3,potentilla_gracilis,mordellidae_sp_01,NA,1,1,jab,NA,20-Jul-17,keep,mordellidae_sp_01,,,
10-Jul-17,week_2,16:50,9,9_19,removal,0.24,0.4,24.2,1.3,3.1,NA,NA,NA,0,0,jab,NA,19-Jul-17,keep,NA,,,
13-Jul-17,week_2,8:35,6,6_8,removal,0.73,0.35,15.3,0,0.7,NA,NA,NA,NA,NA,jab,NA,20-Jul-17,keep,NA,,,
10-Jul-17,week_2,15:25,4,4_16,control,0.324,0.9,24.6,2.5,3.7,helianthella_quinquenervis,osmia_iridis,NA,1,1,rgd,NA,19-Jul-17,keep,osmia_iridis,,,
10-Jul-17,week_2,9:20,3,3_12,control,0.6,0.05,20.5,0.9,1.6,erysimum_capitatum,pogonomiya_spp,NA,1,1,rgd,NA,19-Jul-17,keep,pogonomyia,,,
10-Jul-17,week_2,14:45,5,5_14,control,0.45,0.9,23,1.6,3.3,potentilla_gracilis,pogonomiya_spp,NA,1,1,rgd,NA,19-Jul-17,keep,pogonomyia,,,
10-Jul-17,week_2,15:05,7,7_6,removal,0.323,1,23.5,0.8,1.2,potentilla_gracilis,pogonomiya_spp,NA,1,1,rgd,NA,19-Jul-17,keep,pogonomyia,,,
13-Jul-17,week_2,10:15,10,10_5,control,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,pogonomiya_spp,NA,2,2,rgd,NA,20-Jul-17,keep,pogonomyia,,,
13-Jul-17,week_2,9:55,3,3_12,control,0.592,0.35,19.7,1.9,3,potentilla_gracilis,pogonomiya_spp,NA,1,1,jab,NA,20-Jul-17,keep,pogonomyia,,,
11-Jul-17,week_2,15:10,2,2_4,removal,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,pogonomiya_spp,NA,1,1,rgd,NA,20-Jul-17,keep,pogonomyia,,,
13-Jul-17,week_2,11:25,5,5_17,removal,0.49,0.6,24,2.5,3.4,potentilla_gracilis,pogonomiya_spp,NA,1,1,rgd,NA,20-Jul-17,keep,pogonomyia,,,
14-Jul-17,week_2,8:55,5,5_17,removal,0.601,0.1,19.3,1,1.9,ligusticum_porteri,pogonomiya_spp,NA,1,1,rgd,NA,21-Jul-17,keep,pogonomyia,,,
10-Jul-17,week_2,14:20,1,1_1,control,0.36,0.8,25,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,micro_fly,,,
10-Jul-17,week_2,15:05,7,7_6,removal,0.323,1,23.5,0.8,1.2,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,19-Jul-17,keep,micro_fly,,,
14-Jul-17,week_2,10:05,4,4_18,removal,0.52,0.3,21.3,0,1.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,micro_fly,,,
11-Jul-17,week_2,13:20,5,5_17,removal,0.395,0.5,23.7,0.9,2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:35,1,1_1,control,0.55,0.07,25.2,0.9,2.5,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:35,1,1_1,control,0.55,0.07,25.2,0.9,2.5,pseudocymopterus_montanus,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:20,1,1_1,control,0.36,0.8,25,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,6,6,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:20,1,1_1,control,0.36,0.8,25,1.5,2.6,pseudocymopterus_montanus,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,9:40,2,2_3,control,0.436,0.05,24.2,1.4,2.4,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:10,2,2_3,control,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,9:20,3,3_12,control,0.6,0.05,20.5,0.9,1.6,pseudocymopterus_montanus,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,13:40,3,3_12,control,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,8:35,5,5_14,control,0.611,0.05,17.4,1,1.7,pseudocymopterus_montanus,rhamphomyia_spp,NA,2,2,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,8:35,5,5_14,control,0.611,0.05,17.4,1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:45,5,5_14,control,0.45,0.9,23,1.6,3.3,pseudocymopterus_montanus,rhamphomyia_spp,NA,2,2,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:45,5,5_14,control,0.45,0.9,23,1.6,3.3,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:10,8,8_20,control,0.345,0.05,23.4,3,3.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:35,1,1_2,removal,0.55,0.07,25.2,0.9,2.5,potentilla_gracilis,rhamphomyia_spp,NA,7,7,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:35,1,1_2,removal,0.55,0.07,25.2,0.9,2.5,pseudocymopterus_montanus,rhamphomyia_spp, NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:20,1,1_2,removal,0.36,0.8,25,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,6,6,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,8:55,10,10_11,removal,0.4,0.02,22.4,1.8,2.8,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,8:55,10,10_11,removal,0.4,0.02,22.4,1.8,2.8,ligusticum_porteri,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,14:45,10,10_11,removal,0.36,0.7,23,3.5,8,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,9:40,2,2_4,removal,0.436,0.05,24.2,1.4,2.4,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,9:20,3,3_13,removal,0.6,0.05,20.5,0.9,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,12:05,4,4_18,removal,0.39,0.3,27.3,2.6,3.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,8:35,5,5_17,removal,0.611,0.05,17.4,1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,13:20,5,5_17,removal,0.395,0.5,23.7,0.9,2,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,11:20,6,6_8,removal,0.372,0.15,26.6,1.2,2.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,14:00,6,6_8,removal,0.383,0.65,22.9,6,9.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,15:05,7,7_6,removal,0.323,1,23.5,0.8,1.2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,10:10,8,8_10,removal,0.345,0.05,23.4,3,3.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:30,1,1_1,control,0.45,0.97,21,5.8,9,potentilla_gracilis,rhamphomyia_spp,NA,8,8,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:30,1,1_1,control,0.68,1,16,0,0,potentilla_gracilis,rhamphomyia_spp,NA,6,6,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:45,1,1_1,control,0.53,0.45,21.4,2.3,3,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:15,10,10_5,control,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:55,2,2_3,control,0.54,0.75,20.7,1.5,3,potentilla_gracilis,rhamphomyia_spp,NA,5,5,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:00,2,2_3,control,0.446,0.45,23.4,1.3,1.6,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,13:45,4,4_16,control,0.502,0.65,21,2.8,4.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:50,4,4_16,control,0.695,0.9,18.1,1.4,3.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,13:20,5,5_14,control,0.395,0.5,23.7,0.9,2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:20,5,5_14,control,0.682,0.9,19,0.8,1.8,potentilla_gracilis,rhamphomyia_spp,NA,4,4,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:10,6,6_7,control,0.66,1,16,1.3,2,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,16:30,8,8_20,control,0.266,0.5,26.2,1,2.2,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:50,8,8_20,control,0.655,1,17,1.8,2.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:45,8,8_20,control,0.47,0.8,22,1.3,1.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,12:30,8,8_20,control,0.479,0.95,20.7,3.7,5.2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,16:50,9,9_15,control,0.24,0.4,29.2,1.3,3.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,12:10,9,9_15,control,0.6,0.95,19,0,0,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:30,1,1_2,removal,0.45,0.97,21,5.8,9,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:30,1,1_2,removal,0.68,1,16,0,0,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:45,1,1_2,removal,0.53,0.45,21.4,2.3,3,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:00,10,10_11,removal,0.65,0.85,16.5,1.5,2,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:15,10,10_11,removal,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:10,2,2_4,removal,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:55,2,2_4,removal,0.54,0.75,20.7,1.5,3,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,13:40,3,3_13,removal,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:55,3,3_13,removal,0.592,0.35,19.7,1.9,3,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,15:25,4,4_18,removal,0.324,0.9,24.6,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:50,4,4_18,removal,0.695,0.9,18.1,1.4,3.1,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,13:45,4,4_18,removal,0.502,0.65,21,2.8,4.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,12:05,4,4_18,removal,0.495,0.85,22,2.4,3.8,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:45,5,5_17,removal,0.45,0.9,23,1.6,3.3,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:20,5,5_17,removal,0.682,0.9,19,0.8,1.8,potentilla_gracilis,rhamphomyia_spp,NA,7,7,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:25,5,5_17,removal,0.49,0.6,24,2.5,3.4,potentilla_gracilis,rhamphomyia_spp,NA,6,6,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:10,6,6_8,removal,0.66,1,16,1.3,2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:25,7,7_6,removal,0.62,0.75,18,2,2.5,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:10,7,7_6,removal,0.693,0.2,15.4,0,0,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,14:20,7,7_6,removal,0.557,0.9,18.7,2.7,4.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,16:30,8,8_10,removal,0.262,0.5,26.2,1,2.2,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:50,8,8_10,removal,0.655,1,17,1.8,2.1,potentilla_gracilis,rhamphomyia_spp,NA,5,5,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:45,8,8_10,removal,0.47,0.8,22,1.3,1.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,12:10,9,9_19,removal,0.6,0.95,19,0,0,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:35,9,9_19,removal,0.58,0.3,20,2.3,2.8,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,8:35,1,1_1,control,0.732,0.1,14,0.8,1.3,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:30,10,10_5,control,0.42,0.4,21.2,1.8,3.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:25,2,2_3,control,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_12,control,0.524,0.4,22.1,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,helianthella_quinquenervis,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,9:15,8,8_20,control,0.535,0.2,19.9,1.1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:45,9,9_15,control,0.508,0.4,21.2,2.3,3.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:25,2,2_4,removal,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_13,removal,0.524,0.4,22.1,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_13,removal,0.524,0.4,22.1,1.5,2.6,ligusticum_porteri,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
